player_visible,visibility_score,player_distance,noise_level,paranoia_level,has_investigation_target,action
0.0,0.1391,62.543,0.0089,0.6616,0.0,alert
0.0,0.1747,177.2882,0.1226,0.4272,1.0,investigate
0.0,0.126,65.5223,0.0405,0.7146,0.0,alert
0.0,0.3722,76.1387,0.2289,0.4889,1.0,investigate
0.0,0.4062,179.0479,0.4426,0.6109,1.0,investigate
0.0,0.1029,57.8107,0.0278,0.5197,0.0,alert
0.0,0.1674,79.3643,0.222,0.4512,1.0,investigate
0.0,0.2061,36.134,0.3703,0.5766,1.0,investigate
0.0,0.8017,34.3154,0.0,0.083,0.0,patrol
0.0,0.0397,39.8225,0.0,0.9079,0.0,alert
1.0,0.0433,167.9498,0.5877,0.6986,1.0,investigate
0.0,0.6068,64.2366,0.1868,0.6366,1.0,chase
1.0,0.5965,110.0344,0.5562,0.6479,1.0,chase
1.0,0.5533,92.3673,0.3409,0.6038,1.0,chase
0.0,0.4935,165.3249,0.4793,0.6399,1.0,chase
0.0,0.0548,77.4655,0.0192,0.4254,0.0,alert
0.0,0.0832,125.5524,0.5052,0.6489,1.0,investigate
0.0,0.075,36.5437,0.0637,0.7607,0.0,alert
0.0,0.6783,50.2628,0.4696,0.5864,1.0,chase
0.0,0.1192,31.8175,0.0,0.7604,0.0,alert
0.0,0.7243,57.5861,0.0,0.1905,0.0,patrol
0.0,0.0204,68.3466,0.0662,0.6057,0.0,alert
0.0,0.0971,46.2925,0.0472,0.7745,0.0,alert
0.0,0.5919,76.2727,0.0571,0.1884,0.0,patrol
0.0,0.6706,55.9699,0.0323,0.2936,0.0,patrol
0.0,0.7211,56.4531,0.0,0.0806,0.0,patrol
1.0,0.6182,101.9102,0.4828,0.6552,1.0,chase
1.0,0.4996,107.2123,0.5522,0.7038,0.0,investigate
1.0,0.5354,119.5924,0.4346,0.3433,1.0,chase
1.0,0.8354,121.3438,0.2901,0.6374,1.0,chase
0.0,0.3895,186.4015,0.5562,0.6978,1.0,investigate
0.0,0.0384,45.9147,0.009,0.5955,0.0,alert
0.0,0.0,117.9341,0.1222,0.3277,1.0,investigate
0.0,0.6399,71.9884,0.0,0.0343,0.0,patrol
0.0,0.0808,44.2394,0.0069,0.3271,0.0,alert
0.0,0.0285,66.7271,0.0352,0.5187,0.0,alert
0.0,0.0017,62.7277,0.0,0.414,0.0,alert
0.0,0.0605,41.1416,0.0,0.9671,0.0,alert
0.0,0.1315,73.6055,0.0,0.4577,0.0,alert
0.0,0.8125,39.1163,0.0,0.2147,0.0,patrol
0.0,0.1089,35.3892,0.0499,0.8813,0.0,alert
0.0,0.7263,51.9099,0.0582,0.0794,0.0,patrol
0.0,0.0997,50.0301,0.0,0.2959,0.0,alert
0.0,0.0434,54.6081,0.063,0.9604,0.0,alert
0.0,0.6548,70.9235,0.0336,0.24,0.0,patrol
1.0,0.3322,163.9048,0.1062,0.374,1.0,investigate
0.0,0.7868,42.5888,0.0557,0.2744,0.0,patrol
0.0,0.7667,56.4611,0.0012,0.2078,0.0,patrol
0.0,0.1278,65.4361,0.0096,0.4746,0.0,alert
0.0,0.0324,57.1313,0.0469,0.8062,0.0,alert
0.0,0.8291,36.2201,0.0057,0.2858,0.0,patrol
0.0,0.8029,35.2747,0.0,0.2129,0.0,patrol
0.0,0.1242,51.1492,0.0259,0.3927,0.0,alert
1.0,0.8198,162.9951,0.4416,0.7762,1.0,chase
0.0,0.2446,89.9397,0.1104,0.3795,1.0,investigate
0.0,0.4023,125.8361,0.5037,0.6694,1.0,investigate
1.0,0.5829,157.352,0.324,0.8486,1.0,chase
0.0,0.062,34.7521,0.05,0.9483,0.0,alert
1.0,0.6221,183.7605,0.4927,0.8893,1.0,chase
0.0,0.1059,61.6093,0.0728,0.739,0.0,alert
0.0,0.0601,64.2318,0.489,0.6181,1.0,investigate
0.0,0.8061,37.3599,0.0,0.1673,0.0,patrol
0.0,0.681,65.6929,0.0125,0.0692,0.0,patrol
0.0,0.674,67.0357,0.0912,0.2072,0.0,patrol
1.0,0.0686,85.2346,0.2457,0.4735,1.0,investigate
0.0,0.727,51.8977,0.0,0.1933,0.0,patrol
0.0,0.3455,36.9831,0.5514,0.7026,1.0,investigate
0.0,0.1802,216.9571,0.1573,0.388,0.0,investigate
0.0,0.1594,35.7964,0.0,0.4706,0.0,alert
0.0,0.1141,74.7369,0.0,0.6282,0.0,alert
0.0,0.7616,46.3035,0.0322,0.0482,0.0,patrol
1.0,0.497,90.5928,0.4096,0.5522,1.0,investigate
1.0,0.4736,39.836,0.5299,0.6843,1.0,investigate
0.0,0.2087,138.8388,0.3833,0.558,1.0,investigate
0.0,0.2213,123.6121,0.2954,0.4765,1.0,investigate
1.0,0.5844,61.7548,0.2291,0.7113,1.0,chase
0.0,0.2854,205.7551,0.3535,0.5439,1.0,investigate
1.0,0.6656,128.0798,0.2041,0.6551,1.0,chase
0.0,0.0501,62.4435,0.2955,0.5186,1.0,investigate
1.0,0.6201,98.9845,0.2563,0.6049,1.0,chase
1.0,0.7517,124.5645,0.2542,0.8964,1.0,chase
0.0,0.142,47.1623,0.0785,0.5876,0.0,alert
0.0,0.442,181.2026,0.592,0.7388,1.0,investigate
0.0,0.0804,64.7637,0.4184,0.5787,1.0,investigate
0.0,0.0272,72.5385,0.5738,0.7368,1.0,investigate
1.0,0.8209,78.2614,0.2132,0.8259,1.0,chase
0.0,0.1048,43.5796,0.0445,0.5466,0.0,alert
0.0,0.0084,72.4342,0.0377,0.8059,0.0,alert
0.0,0.226,44.6631,0.3595,0.5675,1.0,investigate
0.0,0.3354,85.4786,0.3111,0.5672,1.0,investigate
0.0,0.8854,52.161,0.0063,0.4172,1.0,chase
0.0,0.2297,171.4128,0.3733,0.5814,1.0,investigate
0.0,0.1388,36.104,0.0157,0.4741,0.0,alert
0.0,0.4266,64.6397,0.2106,0.4377,1.0,investigate
0.0,0.0161,69.7317,0.1214,0.7066,0.0,alert
1.0,0.7834,89.669,0.2328,0.6408,1.0,chase
0.0,0.5919,120.1892,0.5706,0.7498,1.0,chase
0.0,0.1077,39.6438,0.0324,0.5646,0.0,alert
1.0,0.8945,161.0799,0.3818,0.7926,1.0,chase
0.0,0.6188,74.0427,0.0,0.0278,0.0,patrol
0.0,0.1105,207.1472,0.097,0.3353,1.0,investigate
0.0,0.3931,128.8536,0.2352,0.4423,1.0,investigate
0.0,0.7855,40.4778,0.0074,0.0955,0.0,patrol
1.0,0.8082,196.4779,0.4191,0.7604,1.0,chase
1.0,0.7649,161.1414,0.2841,0.6933,1.0,chase
0.0,0.0792,53.5759,0.0,0.9833,0.0,alert
1.0,0.7966,35.1819,0.5499,0.6753,1.0,chase
0.0,0.3481,174.5134,0.3788,0.5615,1.0,investigate
1.0,0.8242,50.0307,0.3225,0.3998,1.0,chase
0.0,0.0922,72.0378,0.0412,0.8858,0.0,alert
0.0,0.0104,66.5798,0.0356,0.5149,0.0,alert
0.0,0.6864,56.0771,0.0153,0.178,0.0,patrol
0.0,0.4074,143.7277,0.5161,0.6706,1.0,investigate
0.0,0.0553,50.8554,0.0133,0.9322,0.0,alert
0.0,0.0043,49.7897,0.0,0.4893,0.0,alert
1.0,0.6572,106.7578,0.4307,0.3854,1.0,chase
0.0,0.0576,51.0289,0.0,0.9234,0.0,alert
0.0,0.7347,51.9049,0.0,0.2493,0.0,patrol
0.0,0.6499,72.5467,0.0,0.1378,0.0,patrol
0.0,0.2065,117.0481,0.5388,0.6338,1.0,investigate
0.0,0.2902,141.2428,0.4408,0.6474,1.0,investigate
0.0,0.4081,84.3713,0.2793,0.4891,1.0,investigate
0.0,0.6213,67.5014,0.0169,0.2627,0.0,patrol
0.0,0.6789,60.7573,0.0131,0.0507,0.0,patrol
1.0,0.6055,65.4077,0.2345,0.5127,0.0,chase
0.0,0.2496,119.2463,0.3133,0.5334,1.0,investigate
0.0,0.7094,49.3119,0.0,0.0378,0.0,patrol
0.0,0.3454,125.1872,0.0371,0.3293,0.0,investigate
0.0,0.6456,72.8459,0.0,0.1648,0.0,patrol
0.0,0.1067,57.8535,0.0,0.3506,0.0,alert
0.0,0.1707,105.5026,0.5142,0.6702,1.0,investigate
1.0,0.8136,43.4433,0.2505,0.3211,1.0,chase
0.0,0.1122,104.8122,0.3597,0.5584,1.0,investigate
0.0,0.7485,48.7332,0.0,0.1275,0.0,patrol
0.0,0.7799,122.0647,0.5103,0.7609,1.0,chase
0.0,0.0455,212.5254,0.5454,0.6948,0.0,investigate
0.0,0.8359,31.9975,0.0,0.0303,0.0,patrol
0.0,0.0903,166.4986,0.131,0.3839,1.0,investigate
0.0,0.1252,168.7199,0.2185,0.447,1.0,investigate
0.0,0.6397,68.5667,0.0,0.0223,0.0,patrol
0.0,0.0946,70.2868,0.0,0.9341,0.0,alert
0.0,0.792,40.7347,0.0,0.2194,0.0,patrol
0.0,0.8271,39.8423,0.0545,0.1107,0.0,patrol
0.0,0.7108,55.4503,0.0427,0.1849,0.0,patrol
0.0,0.087,62.4984,0.0115,0.8051,0.0,alert
1.0,0.6555,174.6709,0.4963,0.4754,1.0,chase
0.0,0.0837,36.7229,0.019,0.9251,0.0,alert
0.0,0.7227,54.1237,0.0334,0.0701,0.0,patrol
1.0,0.5187,166.8181,0.5513,0.5814,1.0,chase
0.0,0.0682,69.7814,0.0663,0.9156,0.0,alert
0.0,0.7665,52.6627,0.0,0.2133,0.0,patrol
0.0,0.0874,186.4588,0.138,0.3918,1.0,investigate
0.0,0.3661,163.7746,0.3687,0.565,1.0,investigate
0.0,0.7114,61.9822,0.0,0.0526,0.0,patrol
1.0,0.7511,75.688,0.3993,0.4459,1.0,chase
0.0,0.3732,210.4993,0.1356,0.3885,1.0,investigate
0.0,0.6652,69.2122,0.0,0.016,0.0,patrol
1.0,0.6073,188.4334,0.5426,0.7305,1.0,chase
0.0,0.7353,53.3449,0.0,0.0926,0.0,patrol
0.0,0.0833,29.9971,0.0,0.679,0.0,alert
0.0,0.2459,32.5073,0.3896,0.534,1.0,investigate
0.0,0.6801,66.2526,0.0174,0.2757,0.0,patrol
0.0,0.1287,42.1415,0.1258,0.9325,0.0,alert
0.0,0.0332,53.9886,0.0,0.8284,0.0,alert
0.0,0.7477,47.0003,0.0,0.0332,0.0,patrol
0.0,0.8565,36.2865,0.0234,0.0274,0.0,patrol
0.0,0.0294,78.3186,0.0,0.4461,0.0,alert
0.0,0.3374,40.4716,0.101,0.3633,1.0,investigate
1.0,0.7658,81.3961,0.2675,0.585,1.0,chase
1.0,0.6868,128.2421,0.4933,0.9663,1.0,chase
0.0,0.788,44.6939,0.0403,0.2313,0.0,patrol
0.0,0.4872,91.7053,0.5706,0.7033,1.0,investigate
0.0,0.7942,40.8222,0.0,0.205,0.0,patrol
1.0,0.8172,186.7123,0.1889,0.4147,1.0,chase
0.0,0.739,51.7084,0.0084,0.289,0.0,patrol
1.0,0.5634,116.241,0.1085,0.6311,1.0,chase
0.0,0.3849,42.4389,0.1693,0.4583,1.0,investigate
1.0,0.605,78.5504,0.1127,0.6937,1.0,chase
0.0,0.6588,65.0384,0.0025,0.2119,0.0,patrol
0.0,0.0548,46.9961,0.0,0.9836,0.0,alert
0.0,0.679,60.1878,0.0318,0.166,0.0,patrol
0.0,0.6599,64.0483,0.0,0.0885,0.0,patrol
0.0,0.7537,53.0186,0.0676,0.1426,0.0,patrol
0.0,0.0388,58.7952,0.0,0.8817,0.0,alert
1.0,0.5473,56.4859,0.3833,0.8653,1.0,chase
0.0,0.1251,52.7171,0.0,0.3387,0.0,alert
0.0,0.7604,57.7093,0.0307,0.0623,0.0,patrol
0.0,0.6612,66.1953,0.0815,0.072,0.0,patrol
1.0,0.0162,88.764,0.1438,0.3821,1.0,investigate
0.0,0.7473,47.1223,0.0033,0.0734,0.0,patrol
0.0,0.0856,53.7986,0.0,0.8542,0.0,alert
1.0,0.5228,164.3654,0.122,0.7135,1.0,chase
0.0,0.2765,148.3611,0.3682,0.5316,1.0,investigate
0.0,0.7553,43.1415,0.0,0.1995,0.0,patrol
0.0,0.0838,70.7956,0.0,0.6129,0.0,alert
1.0,0.6507,37.9735,0.4531,0.7307,0.0,chase
1.0,0.6093,82.9208,0.3877,0.5853,1.0,chase
1.0,0.6401,157.2067,0.2969,0.7387,1.0,chase
1.0,0.7213,188.422,0.0534,0.9146,1.0,chase
0.0,0.3859,117.8194,0.1504,0.3874,0.0,investigate
1.0,0.7692,183.1864,0.3407,0.4205,1.0,chase
0.0,0.0,42.5718,0.0,0.961,0.0,alert
1.0,0.636,52.3827,0.465,0.8475,1.0,chase
1.0,0.4744,139.507,0.1313,0.3782,1.0,investigate
0.0,0.7357,51.3442,0.0095,0.2377,0.0,patrol
0.0,0.801,36.1226,0.0,0.1792,0.0,patrol
0.0,0.0217,85.4948,0.5081,0.6544,1.0,investigate
0.0,0.2161,163.9565,0.5283,0.7017,1.0,investigate
0.0,0.0813,123.7591,0.289,0.5043,1.0,investigate
0.0,0.147,73.9205,0.0018,0.7371,0.0,alert
0.0,0.3385,150.4956,0.0999,0.3639,1.0,investigate
0.0,0.1956,80.8513,0.537,0.6233,1.0,investigate
0.0,0.8537,35.8638,0.0,0.1612,0.0,patrol
0.0,0.7648,44.294,0.0099,0.3087,0.0,patrol
0.0,0.2004,140.7308,0.3851,0.5676,1.0,investigate
0.0,0.4198,131.2398,0.5221,0.6615,1.0,investigate
0.0,0.761,50.2924,0.0,0.041,0.0,patrol
1.0,0.5611,170.3161,0.2875,0.3484,1.0,chase
0.0,0.3458,86.6506,0.5277,0.6784,1.0,investigate
1.0,0.2578,215.1432,0.0089,0.2996,1.0,investigate
1.0,0.4633,70.501,0.3466,0.7757,1.0,chase
0.0,0.0431,34.2919,0.0197,0.4298,0.0,alert
0.0,0.1013,55.2232,0.0392,0.5017,0.0,alert
1.0,0.6146,57.8517,0.3367,0.8557,1.0,chase
0.0,0.8412,33.2762,0.0525,0.0609,0.0,patrol
1.0,0.8026,197.5794,0.1999,0.959,1.0,chase
0.0,0.8602,29.7101,0.0055,0.023,0.0,patrol
0.0,0.711,60.6705,0.0,0.1071,0.0,patrol
0.0,0.7033,54.7312,0.0,0.0421,0.0,patrol
0.0,0.2887,37.468,0.2495,0.4722,1.0,investigate
0.0,0.724,52.5467,0.0,0.0042,0.0,patrol
0.0,0.5054,169.7685,0.4106,0.6301,1.0,investigate
0.0,0.7885,44.6061,0.0,0.1891,0.0,patrol
0.0,0.0611,64.543,0.0269,0.8188,0.0,alert
0.0,0.5202,192.1283,0.2432,0.4491,1.0,investigate
1.0,0.8177,117.742,0.2984,0.797,0.0,chase
0.0,0.8008,42.062,0.0538,0.2355,0.0,patrol
1.0,0.7769,140.3875,0.4809,0.7615,1.0,chase
0.0,0.1355,35.975,0.0241,0.7243,0.0,alert
1.0,0.5697,174.3706,0.0756,0.2996,1.0,chase
0.0,0.0,67.6953,0.0336,0.324,0.0,alert
0.0,0.0129,56.1995,0.0,0.4063,0.0,alert
0.0,0.0609,61.1033,0.0,0.8823,0.0,alert
0.0,0.0468,59.3307,0.0249,0.5977,0.0,alert
0.0,0.6425,65.4763,0.0,0.1044,0.0,patrol
1.0,0.7573,82.2862,0.5221,0.8842,1.0,chase
1.0,0.4948,97.1912,0.4829,0.5451,1.0,chase
0.0,0.1083,43.7469,0.0,0.9645,0.0,alert
1.0,0.5861,123.1981,0.3091,0.3958,1.0,chase
0.0,0.0021,46.7636,0.0,0.7496,0.0,alert
0.0,0.1094,29.4207,0.0615,0.9727,0.0,alert
0.0,0.4343,117.9751,0.136,0.3812,0.0,investigate
1.0,0.8882,66.3981,0.2969,0.631,1.0,chase
0.0,0.2881,121.6881,0.1392,0.4153,1.0,investigate
1.0,0.0256,66.5205,0.1399,0.4152,1.0,investigate
0.0,0.8167,37.1831,0.0,0.1143,0.0,patrol
0.0,0.6368,72.0355,0.0,0.2015,0.0,patrol
0.0,0.2332,41.4721,0.5505,0.6334,1.0,investigate
1.0,0.6265,48.6382,0.2799,0.7838,1.0,chase
1.0,0.8489,189.654,0.3425,0.3083,1.0,chase
0.0,0.313,89.865,0.1721,0.4184,1.0,investigate
1.0,0.6046,89.7827,0.4182,0.6038,1.0,chase
0.0,0.6856,69.5688,0.0055,0.0513,0.0,patrol
0.0,0.4155,164.5626,0.1602,0.4053,1.0,investigate
0.0,0.1124,220.8612,0.0225,0.3108,1.0,investigate
0.0,0.4388,111.5892,0.0153,0.2996,1.0,investigate
0.0,0.7919,40.4012,0.005,0.1624,0.0,patrol
1.0,0.5822,93.0317,0.5139,0.8058,1.0,chase
1.0,0.8206,36.3703,0.3919,0.6825,1.0,chase
0.0,0.789,45.3119,0.0,0.1146,0.0,patrol
1.0,0.6312,84.7632,0.3417,0.9118,0.0,chase
0.0,0.7798,40.6437,0.012,0.2126,0.0,patrol
0.0,0.0549,64.3085,0.0154,0.6843,0.0,alert
0.0,0.1217,63.4218,0.0,1.0,0.0,alert
0.0,0.7331,56.7796,0.042,0.1181,0.0,patrol
0.0,0.8789,28.6554,0.0,0.1675,0.0,patrol
0.0,0.8434,32.1248,0.0,0.1383,0.0,patrol
0.0,0.6946,60.1302,0.0317,0.1111,0.0,patrol
0.0,0.8228,36.0291,0.0,0.0899,0.0,patrol
0.0,0.1571,87.5502,0.1964,0.4391,0.0,investigate
1.0,0.6839,85.5546,0.2004,0.9865,1.0,chase
0.0,0.1535,134.7979,0.1385,0.4169,1.0,investigate
0.0,0.0074,56.5641,0.0,0.7989,0.0,alert
0.0,0.0924,166.2748,0.3207,0.5519,1.0,investigate
0.0,0.778,46.1006,0.0088,0.2609,0.0,patrol
1.0,0.6216,139.0479,0.0487,0.5174,1.0,chase
0.0,0.1087,54.9393,0.0,0.749,0.0,alert
1.0,0.7986,154.6009,0.3744,0.4609,1.0,chase
0.0,0.0707,59.2985,0.0,0.7487,0.0,alert
0.0,0.0,44.8848,0.0,0.8997,0.0,alert
1.0,0.668,113.1463,0.2161,0.3106,1.0,chase
0.0,0.4337,168.4537,0.2125,0.4645,1.0,investigate
0.0,0.7047,56.526,0.0092,0.2806,0.0,patrol
0.0,0.1505,38.5901,0.0456,0.3236,0.0,alert
0.0,0.0,53.1329,0.0125,0.9725,0.0,alert
0.0,0.378,191.6288,0.3031,0.4986,1.0,investigate
0.0,0.6197,70.4435,0.0816,0.0584,0.0,patrol
0.0,0.1307,49.0605,0.0159,0.5983,0.0,alert
1.0,0.6565,122.0879,0.344,0.8882,0.0,chase
1.0,0.5323,198.7122,0.3995,0.5136,1.0,chase
0.0,0.1012,70.6027,0.0,0.5889,0.0,alert
0.0,0.6647,70.5343,0.0064,0.0933,0.0,patrol
0.0,0.0446,62.5599,0.0109,0.3859,0.0,alert
0.0,0.2694,219.1303,0.249,0.4788,1.0,investigate
0.0,0.6612,65.5968,0.0313,0.0992,0.0,patrol
0.0,0.7539,49.9119,0.0372,0.1183,0.0,patrol
0.0,0.0932,68.2993,0.0,0.5872,0.0,alert
1.0,0.5158,134.9234,0.5507,0.4897,1.0,chase
0.0,0.759,50.96,0.0,0.095,0.0,patrol
0.0,0.0835,52.2886,0.0501,0.3627,0.0,alert
1.0,0.5368,186.3805,0.0328,0.8482,0.0,chase
0.0,0.0668,58.1482,0.0,0.5282,0.0,alert
0.0,0.0,32.6243,0.008,0.3591,0.0,alert
0.0,0.0723,46.8802,0.0,0.6954,0.0,alert
0.0,0.1416,46.0315,0.0,0.8767,0.0,alert
1.0,0.6089,182.7245,0.1208,0.4922,1.0,chase
1.0,0.7114,44.1362,0.2856,0.92,1.0,chase
0.0,0.1251,206.995,0.2018,0.4171,1.0,investigate
0.0,0.0669,197.4743,0.5386,0.6567,1.0,investigate
0.0,0.7382,53.9408,0.0,0.2144,0.0,patrol
0.0,0.3976,38.2811,0.1368,0.422,1.0,investigate
0.0,0.0424,49.5271,0.009,0.4337,0.0,alert
0.0,0.0158,70.2717,0.0234,0.9625,0.0,alert
1.0,0.4332,215.7024,0.1943,0.4261,1.0,investigate
1.0,0.5561,62.7775,0.0188,0.8454,1.0,chase
0.0,0.0319,35.4172,0.0003,0.9002,0.0,alert
0.0,0.0098,45.5629,0.0,0.2225,0.0,alert
1.0,0.603,186.6227,0.3606,0.4784,1.0,chase
0.0,0.7405,49.7241,0.0,0.1354,0.0,patrol
0.0,0.8142,36.9387,0.0,0.0151,0.0,patrol
0.0,0.0775,57.9498,0.0227,0.5895,0.0,alert
0.0,0.2478,112.6868,0.0297,0.2996,1.0,investigate
1.0,0.6804,180.6212,0.3845,0.6843,1.0,chase
1.0,0.815,199.3377,0.2589,0.9941,1.0,chase
1.0,0.855,94.2576,0.1005,0.9275,1.0,chase
1.0,0.6473,137.5958,0.0339,0.4588,1.0,chase
0.0,0.0361,53.8409,0.0277,0.5384,0.0,alert
0.0,0.0,60.5908,0.0306,0.5992,0.0,alert
0.0,0.3183,177.9117,0.1641,0.4326,1.0,investigate
0.0,0.3275,181.6763,0.4985,0.6556,1.0,investigate
0.0,0.1196,61.4317,0.0,0.5457,0.0,alert
0.0,0.1475,129.5295,0.6056,0.7264,1.0,investigate
1.0,0.5578,130.8538,0.15,0.8395,1.0,chase
1.0,0.4762,149.3851,0.4011,0.5944,0.0,investigate
0.0,0.0353,71.4026,0.02,0.8593,0.0,alert
0.0,0.3713,177.3867,0.5516,0.6744,1.0,investigate
0.0,0.756,42.231,0.0,0.1764,0.0,patrol
0.0,0.1655,59.0325,0.0,0.6021,0.0,alert
0.0,0.0518,30.7398,0.0,0.4068,0.0,alert
1.0,0.6229,166.7542,0.2504,0.6088,1.0,chase
1.0,0.6807,101.8611,0.0155,0.4593,1.0,chase
0.0,0.0955,65.059,0.0,0.7995,0.0,alert
0.0,0.3042,74.5477,0.1538,0.3867,1.0,investigate
1.0,0.6139,161.158,0.2516,0.7728,1.0,chase
0.0,0.0359,47.141,0.0,0.5632,0.0,alert
0.0,0.756,50.0839,0.0754,0.0621,0.0,patrol
0.0,0.7009,57.5017,0.0,0.2109,0.0,patrol
1.0,0.4849,55.8368,0.1311,0.4515,1.0,chase
0.0,0.6674,67.0037,0.0744,0.0,0.0,patrol
0.0,0.1189,170.7436,0.4239,0.5755,1.0,investigate
1.0,0.5626,120.9172,0.0801,0.3647,1.0,investigate
0.0,0.0862,42.6735,0.0225,0.5062,0.0,alert
0.0,0.0927,50.8197,0.1086,0.8263,0.0,alert
0.0,0.6731,61.5604,0.1005,0.0391,0.0,patrol
1.0,0.5645,106.4675,0.4257,0.9726,0.0,chase
1.0,0.4747,49.423,0.3892,0.582,1.0,investigate
0.0,0.0301,55.1283,0.0,0.4993,0.0,alert
0.0,0.4302,92.328,0.4613,0.6375,1.0,investigate
1.0,0.8333,82.5046,0.4164,0.3703,1.0,chase
0.0,0.2664,93.2306,0.3716,0.5379,1.0,investigate
0.0,0.7899,44.5947,0.0044,0.0325,0.0,patrol
0.0,0.7877,41.7721,0.0489,0.2,0.0,patrol
0.0,0.664,67.0367,0.0199,0.2032,0.0,patrol
1.0,0.6089,45.4067,0.1565,0.3347,1.0,chase
0.0,0.085,67.1285,0.0204,0.6499,0.0,alert
0.0,0.1633,58.5779,0.0081,0.6939,0.0,alert
0.0,0.4087,185.212,0.3061,0.5217,1.0,investigate
1.0,0.7202,118.1181,0.3787,0.9004,1.0,chase
0.0,0.7018,66.2146,0.1063,0.0244,0.0,patrol
0.0,0.0453,202.3889,0.3369,0.5415,1.0,investigate
0.0,0.0175,40.7781,0.0134,0.5386,0.0,alert
0.0,0.6826,61.742,0.0262,0.2408,0.0,patrol
1.0,0.5864,127.4113,0.0132,0.4805,1.0,chase
1.0,0.5433,108.0901,0.0862,0.54,1.0,chase
0.0,0.1482,42.5332,0.0,0.7093,0.0,alert
0.0,0.3244,44.5353,0.5566,0.6839,1.0,investigate
0.0,0.0682,48.2187,0.0386,0.8204,0.0,alert
0.0,0.0945,43.6206,0.0,0.807,0.0,alert
1.0,0.54,189.7152,0.5691,0.9141,1.0,chase
0.0,0.8239,37.3033,0.0244,0.125,0.0,patrol
1.0,0.0,27.1853,0.1436,0.3885,1.0,investigate
0.0,0.0724,54.2592,0.0913,0.9633,0.0,alert
0.0,0.6433,69.3938,0.0,0.0989,0.0,patrol
0.0,0.0152,36.9797,0.0076,0.2693,0.0,alert
1.0,0.5449,104.8949,0.2846,0.2996,1.0,chase
0.0,0.7443,58.0031,0.0,0.145,0.0,patrol
0.0,0.2879,191.803,0.2069,0.4227,1.0,investigate
1.0,0.5184,198.4708,0.4453,0.8901,1.0,chase
0.0,0.7648,43.6618,0.0285,0.0395,0.0,patrol
1.0,0.5266,115.1589,0.4822,0.4453,1.0,chase
1.0,0.7662,146.3569,0.1369,0.9864,1.0,chase
0.0,0.8391,30.6756,0.0318,0.1885,0.0,patrol
1.0,0.6775,138.1421,0.1192,0.9513,1.0,chase
1.0,0.5125,90.4365,0.2918,0.765,0.0,chase
0.0,0.074,69.0376,0.0342,0.3888,0.0,alert
1.0,0.6133,154.9944,0.1755,0.9249,1.0,chase
0.0,0.0113,61.3571,0.0204,0.5987,0.0,alert
0.0,0.0609,31.4216,0.0,0.3999,0.0,alert
1.0,0.5082,197.9426,0.4459,0.3907,1.0,chase
1.0,0.0581,137.7421,0.0865,0.3537,1.0,investigate
0.0,0.3891,111.6228,0.5684,0.7024,1.0,investigate
0.0,0.0608,203.3973,0.2722,0.4967,1.0,investigate
1.0,0.6037,43.5588,0.458,0.4913,1.0,chase
0.0,0.6516,188.4957,0.1505,0.832,1.0,chase
0.0,0.8517,33.1078,0.0074,0.3235,0.0,patrol
0.0,0.6865,61.9421,0.0,0.298,0.0,patrol
1.0,0.218,97.1743,0.1623,0.4166,1.0,investigate
1.0,0.8217,145.9553,0.0563,0.8775,1.0,chase
1.0,0.5735,171.183,0.199,0.4237,1.0,investigate
0.0,0.0631,53.8328,0.0,0.9473,0.0,alert
0.0,0.7483,53.9261,0.0,0.2999,0.0,patrol
1.0,0.6338,75.369,0.0625,0.6969,1.0,chase
0.0,0.0228,43.8382,0.0,0.5031,0.0,alert
0.0,0.143,154.12,0.1169,0.3597,1.0,investigate
0.0,0.2889,58.2492,0.3555,0.589,1.0,investigate
0.0,0.0247,37.5561,0.017,0.5418,0.0,alert
0.0,0.0204,46.3057,0.0,0.9307,0.0,alert
0.0,0.188,212.783,0.0913,0.3965,1.0,investigate
0.0,0.0368,36.1316,0.0015,0.7169,0.0,alert
0.0,0.748,45.3629,0.0,0.0076,0.0,patrol
0.0,0.0266,33.4111,0.0427,0.8309,0.0,alert
1.0,0.8036,111.574,0.3485,0.4189,1.0,chase
0.0,0.04,57.7121,0.0,0.9075,0.0,alert
1.0,0.6977,158.3787,0.2289,0.797,1.0,chase
0.0,0.2703,129.7546,0.1893,0.4423,1.0,investigate
1.0,0.707,182.8571,0.4966,0.5885,0.0,chase
0.0,0.5693,159.1784,0.4669,0.9481,1.0,chase
0.0,0.0616,55.4553,0.064,0.3357,0.0,alert
0.0,0.7217,54.879,0.0133,0.0988,0.0,patrol
1.0,0.8712,174.0071,0.1294,0.6223,0.0,chase
0.0,0.0657,47.3343,0.028,0.9458,0.0,alert
0.0,0.6845,70.3552,0.0,0.2811,0.0,patrol
0.0,0.0995,38.5728,0.0,0.7221,0.0,alert
0.0,0.1649,137.7279,0.3194,0.5265,1.0,investigate
0.0,0.101,48.8052,0.0,0.6758,0.0,alert
0.0,0.2975,80.0447,0.0996,0.3774,1.0,investigate
1.0,0.7349,112.3849,0.0719,0.9049,1.0,chase
0.0,0.0688,58.057,0.0,0.9381,0.0,alert
1.0,0.5047,132.4939,0.526,0.5597,0.0,chase
0.0,0.2627,171.9881,0.2295,0.4225,1.0,investigate
0.0,0.0492,37.6176,0.0164,1.0,0.0,alert
